target_draw,draw_date,history_cutoff,period,era,consensus_ticket,actual_main_numbers,special_number,hits,m1_plus,m2_plus,m3_plus,m4_plus,m5_plus,m6_plus,n_supported_numbers,top1_score,top1_support,top6_mean_support,rank6_score,rank7_score,rank6_minus_rank7_margin,rank6_support,rank7_support,rank6_rank7_tied,top6_family_breadth_mean,top6_distinct_families,score_entropy_norm,support_concentration_hhi,top6_score_mass_fraction,minority_support_mass,strategy_disagreement,family_disagreement,top6_slots_in_43_49,top6_slots_in_1_12,winner_ranks,winner_supports,winner_min_rank,n_winners_rank_7_8,n_winners_rank_7_12,n_winners_rank_21plus,n_winners_zero_support,top6_mean_gap,winners_mean_gap,top1_missed,special_rank,best_single_strategy_hits,n_strategies_m2plus
103000062,2014-07-22,103000061,SEARCH_1117,PRE_2023,1;4;5;30;38;40,3;9;13;17;28;42,14,0,0,0,0,0,0,0,43,0.234848,6,5.5,0.143939,0.136364,0.007576,7,8,0,3.8333,8,0.916097,0.032805,0.311688,0.296537,0.901351,0.875624,0,3,11;19;25;26;44;47,0;2;2;4;0;2,11,0,1,4,2,11.333,7.5,1,13,3,2
103000063,2014-07-25,103000062,SEARCH_1117,PRE_2023,3;4;5;16;30;43,5;21;30;32;35;45,26,2,1,1,0,0,0,0,41,0.242424,6,5.6667,0.143939,0.143939,0.0,5,7,1,3.6667,8,0.899472,0.034679,0.311688,0.212121,0.891992,0.862403,1,3,1;5;9;17;25;47,6;3;6;0;6;6,1,0,1,2,1,15.5,10.667,0,26,3,10
103000064,2014-07-29,103000063,SEARCH_1117,PRE_2023,4;16;30;32;38;43,31;32;34;36;44;47,46,1,1,0,0,0,0,0,43,0.234848,9,6.5,0.143939,0.143939,0.0,5,7,1,4.3333,8,0.912211,0.032899,0.294372,0.248918,0.883726,0.8576,1,1,4;18;31;32;34;48,1;6;0;1;2;8,4,0,0,4,1,14.5,8.667,1,27,2,7
103000065,2014-08-01,103000064,SEARCH_1117,PRE_2023,4;9;16;21;30;32,5;8;21;23;32;45,18,2,1,1,0,0,0,0,44,0.25,6,6.1667,0.143939,0.136364,0.007576,5,3,0,4.1667,8,0.902605,0.036038,0.339827,0.298701,0.887688,0.857084,0,2,3;4;16;31;33;40,2;1;7;1;7;1,3,0,0,3,0,5.667,3.5,1,14,2,5
103000066,2014-08-05,103000065,SEARCH_1117,PRE_2023,4;8;9;21;30;32,4;11;26;33;40;42,34,1,1,0,0,0,0,0,42,0.265152,7,6.6667,0.174242,0.159091,0.015152,7,9,0,4.3333,8,0.877852,0.039729,0.367965,0.28355,0.869523,0.849918,0,3,2;13;20;26;29;40,6;1;1;1;5;2,2,0,0,3,0,4.167,12.5,1,37,2,2
103000067,2014-08-08,103000066,SEARCH_1117,PRE_2023,4;8;16;30;32;35,26;31;32;38;42;45,37,1,1,0,0,0,0,0,43,0.25,6,7.0,0.166667,0.159091,0.007576,9,4,0,4.3333,7,0.893536,0.037593,0.354978,0.229437,0.87546,0.861303,0,2,2;15;18;27;28;37,2;2;9;4;1;2,2,0,0,3,0,4.5,5.5,1,31,3,4
103000068,2014-08-12,103000067,SEARCH_1117,PRE_2023,8;10;16;30;32;35,4;6;10;12;34;45,44,1,1,0,0,0,0,0,41,0.25,6,7.5,0.181818,0.159091,0.022727,9,4,0,4.6667,7,0.875777,0.040367,0.378788,0.285714,0.864738,0.835867,0,2,1;16;17;23;34;40,2;1;6;2;1;2,1,0,0,3,0,6.5,7.167,0,33,2,3
103000069,2014-08-15,103000068,SEARCH_1117,PRE_2023,9;16;21;30;32;35,18;23;29;46;47;48,5,0,0,0,0,0,0,0,41,0.219697,6,6.6667,0.143939,0.143939,0.0,5,8,1,4.3333,7,0.894273,0.035934,0.331169,0.272727,0.883681,0.860857,0,1,11;24;27;38;39;44,5;0;2;2;5;2,11,0,1,5,1,6.833,11.833,1,43,2,3
103000070,2014-08-19,103000069,SEARCH_1117,PRE_2023,2;16;18;30;32;35,6;7;9;12;14;19,17,0,0,0,0,0,0,0,40,0.272727,10,7.1667,0.181818,0.174242,0.007576,9,4,0,4.3333,7,0.875094,0.040123,0.363636,0.225108,0.86176,0.85153,0,1,7;9;15;32;40;42,1;4;4;0;1;3,7,1,2,3,1,7.333,7.0,1,13,3,1
103000071,2014-08-22,103000070,SEARCH_1117,PRE_2023,1;2;6;16;18;32,8;16;23;30;31;43,18,1,1,0,0,0,0,0,41,0.219697,5,5.6667,0.189394,0.174242,0.015152,7,8,0,3.6667,8,0.880997,0.038446,0.34632,0.231602,0.873698,0.852062,0,3,4;9;10;27;43;45,1;6;0;6;0;9,4,0,2,3,2,7.5,14.167,1,3,2,6
103000072,2014-08-26,103000071,SEARCH_1117,PRE_2023,2;8;9;17;30;32,1;17;19;23;32;43,9,2,1,1,0,0,0,0,43,0.272727,7,6.1667,0.143939,0.136364,0.007576,5,4,0,4.1667,8,0.898895,0.036366,0.339827,0.201299,0.885145,0.856932,0,3,5;6;16;22;30;38,1;5;1;2;8;5,5,0,0,3,0,5.0,5.0,1,4,2,4
103000073,2014-08-29,103000072,SEARCH_1117,PRE_2023,2;5;9;20;30;32,9;10;21;23;38;39,35,1,1,0,0,0,0,0,41,0.212121,9,5.8333,0.166667,0.159091,0.007576,5,9,0,4.1667,8,0.894719,0.035831,0.32684,0.218615,0.884372,0.841404,0,3,3;9;11;13;46;47,5;4;4;4;0;0,3,0,2,2,2,7.833,6.333,1,7,3,2
103000074,2014-09-02,103000073,SEARCH_1117,PRE_2023,2;5;9;21;23;32,7;8;36;39;42;43,22,0,0,0,0,0,0,0,41,0.287879,7,6.3333,0.159091,0.159091,0.0,4,8,1,4.0,7,0.881614,0.039289,0.365801,0.220779,0.878346,0.846771,0,3,11;21;22;23;29;47,2;3;2;0;2;3,11,0,1,5,1,4.5,4.5,1,18,2,2
103000075,2014-09-05,103000074,SEARCH_1117,PRE_2023,2;5;8;9;23;32,10;16;25;27;32;36,45,1,1,0,0,0,0,0,39,0.265152,7,6.8333,0.189394,0.159091,0.030303,5,5,0,3.6667,7,0.873313,0.040076,0.374459,0.214286,0.873514,0.862147,0,4,5;12;18;27;31;42,2;5;0;2;10;2,5,0,1,3,1,5.333,7.5,1,35,2,3
103000076,2014-09-09,103000075,SEARCH_1117,PRE_2023,2;8;9;10;23;32,21;23;29;41;42;49,14,1,1,0,0,0,0,0,41,0.265152,7,6.1667,0.166667,0.151515,0.015152,4,5,0,3.5,8,0.886253,0.037883,0.354978,0.190476,0.88235,0.864325,0,4,3;13;16;27;39;45,5;8;0;1;3;7,3,0,0,3,1,4.167,10.667,1,34,2,6
103000077,2014-09-12,103000076,SEARCH_1117,PRE_2023,2;8;20;21;23;32,2;23;27;31;36;49,15,2,1,1,0,0,0,0,39,0.310606,10,7.3333,0.151515,0.143939,0.007576,7,6,0,4.3333,6,0.866965,0.042747,0.398268,0.235931,0.868651,0.848569,0,2,2;3;31;34;36;43,6;10;1;0;2;4,2,0,0,4,1,8.0,4.667,1,13,2,4
103000078,2014-09-16,103000077,SEARCH_1117,PRE_2023,2;9;20;21;23;32,7;12;16;18;19;41,45,0,0,0,0,0,0,0,39,0.280303,9,7.5,0.166667,0.166667,0.0,6,4,1,4.3333,7,0.865871,0.042034,0.385281,0.199134,0.869275,0.856189,0,2,16;18;24;29;35;41,2;0;3;3;1;1,16,0,0,4,1,6.333,5.333,1,36,3,2
103000079,2014-09-19,103000078,SEARCH_1117,PRE_2023,5;9;20;21;23;32,2;6;17;29;32;39,4,1,1,0,0,0,0,0,44,0.363636,9,7.8333,0.166667,0.136364,0.030303,4,4,0,4.0,7,0.88267,0.042784,0.41342,0.335498,0.866607,0.881218,0,2,5;9;12;25;34;35,2;1;3;1;10;1,5,0,2,3,0,9.333,5.0,1,24,2,3
103000080,2014-09-23,103000079,SEARCH_1117,PRE_2023,2;9;17;21;23;32,2;11;20;28;32;38,16,2,1,1,0,0,0,0,42,0.25,9,7.0,0.174242,0.159091,0.015152,5,4,0,4.1667,8,0.882536,0.039233,0.367965,0.24026,0.87605,0.872032,0,2,2;4;9;29;40;46,5;1;6;1;11;0,2,0,1,3,1,2.833,11.5,1,20,2,4
103000081,2014-09-26,103000080,SEARCH_1117,PRE_2023,1;9;13;21;23;32,8;15;19;22;29;37,39,0,0,0,0,0,0,0,41,0.257576,9,7.5,0.181818,0.174242,0.007576,5,4,0,4.8333,8,0.874421,0.040638,0.378788,0.218615,0.86652,0.841973,0,2,10;11;14;36;43;46,3;4;0;5;0;3,10,0,2,3,2,7.667,14.167,1,37,3,2
103000082,2014-09-30,103000081,SEARCH_1117,PRE_2023,1;5;8;9;17;21,18;35;36;41;47;49,15,0,0,0,0,0,0,0,37,0.287879,8,7.0,0.204545,0.189394,0.015152,5,6,0,4.5,7,0.849063,0.04507,0.404762,0.19697,0.856714,0.837207,0,4,17;33;35;36;37;46,1;6;0;1;1;4,17,0,0,5,1,7.667,8.333,1,13,2,1
103000083,2014-10-03,103000082,SEARCH_1117,PRE_2023,5;9;13;21;23;32,10;14;19;24;35;37,39,0,0,0,0,0,0,0,39,0.340909,9,7.6667,0.166667,0.159091,0.007576,5,5,0,4.1667,7,0.856345,0.044143,0.391775,0.188312,0.846369,0.844825,0,2,9;12;13;22;23;39,4;2;1;7;9;1,9,0,2,3,0,10.833,8.667,1,47,2,5
103000084,2014-10-07,103000083,SEARCH_1117,PRE_2023,3;5;8;21;23;32,17;18;40;41;45;47,29,0,0,0,0,0,0,0,41,0.356061,11,7.8333,0.159091,0.151515,0.007576,5,4,0,4.6667,8,0.852022,0.046523,0.419913,0.231602,0.855675,0.838541,0,3,8;15;29;32;36;37,4;2;1;2;1;1,8,1,1,4,0,10.5,7.5,1,24,2,1
103000085,2014-10-10,103000084,SEARCH_1117,PRE_2023,3;5;18;21;23;32,1;11;19;24;26;28,33,0,0,0,0,0,0,0,40,0.265152,6,7.1667,0.159091,0.151515,0.007576,5,4,0,5.1667,8,0.87804,0.039673,0.378788,0.251082,0.881616,0.824665,0,2,11;21;32;42;44;46,2;0;1;0;4;0,11,0,1,5,3,11.0,7.5,1,37,1,0
103000086,2014-10-14,103000085,SEARCH_1117,PRE_2023,3;4;18;21;23;32,9;10;14;20;36;47,8,0,0,0,0,0,0,0,38,0.265152,6,7.5,0.19697,0.19697,0.0,5,6,1,5.3333,8,0.863814,0.042063,0.396104,0.201299,0.869399,0.810069,0,2,12;16;22;25;29;42,3;3;2;0;2;4,12,0,1,4,1,11.5,5.167,1,34,4,2
103000087,2014-10-17,103000086,SEARCH_1117,PRE_2023,3;4;5;10;23;32,2;11;20;32;33;36,39,1,1,0,0,0,0,0,37,0.318182,7,7.0,0.19697,0.189394,0.007576,6,7,0,5.0,8,0.859913,0.042512,0.387446,0.207792,0.87129,0.811302,0,4,3;28;36;38;40;43,0;0;0;8;1;3,3,0,0,5,3,14.0,6.5,1,48,2,1
103000088,2014-10-21,103000087,SEARCH_1117,PRE_2023,2;3;4;5;23;32,14;28;31;38;42;44,45,0,0,0,0,0,0,0,40,0.287879,11,6.8333,0.189394,0.159091,0.030303,6,5,0,4.5,8,0.871137,0.041969,0.398268,0.203463,0.870954,0.816946,0,4,13;26;27;28;46;47,1;0;0;3;1;3,13,0,0,5,2,13.667,10.0,1,37,2,1
103000089,2014-10-24,103000088,SEARCH_1117,PRE_2023,3;4;5;14;23;32,1;17;20;36;37;45,15,0,0,0,0,0,0,0,41,0.272727,6,7.1667,0.219697,0.181818,0.037879,8,6,0,4.8333,8,0.865054,0.043337,0.417749,0.235931,0.868267,0.829435,0,3,8;13;16;26;37;42,0;3;1;8;3;1,8,1,1,3,1,14.5,4.0,1,44,2,1
103000090,2014-10-28,103000089,SEARCH_1117,PRE_2023,3;4;5;14;21;32,5;16;25;32;37;44,21,2,1,1,0,0,0,0,41,0.265152,6,6.5,0.189394,0.151515,0.037879,5,10,0,4.3333,8,0.875454,0.040779,0.391775,0.177489,0.878237,0.815917,0,3,2;4;12;17;28;35,7;2;1;9;2;3,2,0,1,2,0,15.667,9.667,1,5,3,3
103000091,2014-10-31,103000090,SEARCH_1117,PRE_2023,3;4;5;14;21;32,2;8;10;14;27;49,20,1,1,0,0,0,0,0,42,0.318182,7,7.0,0.204545,0.151515,0.05303,5,7,0,4.6667,8,0.86645,0.044077,0.428571,0.24026,0.877793,0.840625,0,3,6;13;19;42;46;49,2;2;0;5;0;1,6,0,0,3,2,12.0,7.5,1,10,1,0
103000092,2014-11-04,103000091,SEARCH_1117,PRE_2023,2;3;4;13;14;32,3;20;30;35;38;41,47,1,1,0,0,0,0,0,42,0.25,6,6.0,0.174242,0.166667,0.007576,4,6,0,4.3333,8,0.892495,0.037284,0.352814,0.235931,0.887337,0.845624,0,3,6;12;25;30;36;48,4;2;0;3;3;2,6,0,1,4,1,14.667,12.5,1,37,2,3
103000093,2014-11-07,103000092,SEARCH_1117,PRE_2023,3;4;5;13;14;32,11;19;25;27;40;49,33,0,0,0,0,0,0,0,40,0.310606,7,5.8333,0.136364,0.136364,0.0,3,6,1,3.8333,8,0.889035,0.03824,0.365801,0.179654,0.886117,0.843697,0,3,10;15;38;43;44;46,0;4;0;0;4;3,10,0,1,4,3,10.833,5.0,1,39,2,3
103000094,2014-11-11,103000093,SEARCH_1117,PRE_2023,4;5;11;13;19;32,5;11;18;23;36;43,14,2,1,1,0,0,0,0,46,0.318182,7,6.1667,0.159091,0.143939,0.015152,4,6,0,4.3333,8,0.899615,0.038108,0.365801,0.272727,0.895634,0.858384,0,3,5;6;7;10;14;18,4;5;3;6;8;3,5,1,2,0,0,11.333,9.5,1,9,3,10
103000095,2014-11-14,103000094,SEARCH_1117,PRE_2023,4;5;11;13;19;23,15;16;29;34;41;44,49,0,0,0,0,0,0,0,43,0.318182,7,6.1667,0.174242,0.174242,0.0,6,5,1,4.5,8,0.880498,0.040423,0.363636,0.238095,0.880581,0.836164,0,3,14;20;22;33;35;48,4;1;0;3;3;1,14,0,0,4,1,10.833,11.333,1,40,2,1
103000096,2014-11-18,103000095,SEARCH_1117,PRE_2023,4;13;14;19;22;23,11;12;20;26;28;43,6,0,0,0,0,0,0,0,44,0.348485,8,6.6667,0.174242,0.143939,0.030303,7,6,0,4.3333,8,0.897328,0.038811,0.372294,0.372294,0.885012,0.863854,0,1,11;20;28;41;42;46,3;0;2;1;1;2,11,0,1,4,1,14.5,7.5,1,30,2,3
103000097,2014-11-21,103000096,SEARCH_1117,PRE_2023,4;5;11;13;14;21,2;3;22;26;32;34,40,0,0,0,0,0,0,0,45,0.310606,7,5.8333,0.174242,0.174242,0.0,6,7,1,4.0,7,0.899923,0.038108,0.361472,0.335498,0.88986,0.8667,0,3,7;13;14;24;40;49,1;2;5;1;7;0,7,1,1,3,1,15.833,6.167,1,21,2,2
103000098,2014-11-25,103000097,SEARCH_1117,PRE_2023,2;4;11;13;14;23,1;15;16;32;44;48,40,0,0,0,0,0,0,0,42,0.257576,6,5.5,0.166667,0.143939,0.022727,6,6,0,3.8333,7,0.894267,0.036412,0.335498,0.231602,0.888615,0.854495,0,3,7;11;27;31;34;41,1;1;3;6;1;2,7,1,2,4,0,13.333,8.0,1,25,2,1
103000099,2014-11-28,103000098,SEARCH_1117,PRE_2023,4;11;13;14;32;36,1;10;21;35;40;44,36,0,0,0,0,0,0,0,42,0.265152,6,6.6667,0.159091,0.159091,0.0,5,6,1,4.6667,8,0.892266,0.037115,0.352814,0.266234,0.887258,0.838679,0,2,12;27;28;33;38;43,2;0;3;1;2;2,12,0,1,5,1,14.167,7.667,1,4,1,0
103000100,2014-12-02,103000099,SEARCH_1117,PRE_2023,1;4;11;13;32;36,9;11;13;23;26;42,47,2,1,1,0,0,0,0,41,0.356061,8,7.6667,0.181818,0.174242,0.007576,10,6,0,4.6667,8,0.86315,0.044246,0.396104,0.253247,0.86215,0.836082,0,3,4;5;12;17;19;38,2;6;7;6;1;2,4,0,1,1,0,13.833,12.833,1,39,2,5
103000101,2014-12-05,103000100,SEARCH_1117,PRE_2023,4;8;11;20;23;32,11;18;30;34;37;47,17,1,1,0,0,0,0,0,41,0.318182,7,6.5,0.143939,0.143939,0.0,5,5,1,4.1667,8,0.885538,0.038389,0.34632,0.212121,0.882605,0.851201,0,3,4;20;33;35;38;45,6;2;1;1;0;2,4,0,0,4,1,8.833,7.833,1,36,1,0
103000102,2014-12-09,103000101,SEARCH_1117,PRE_2023,2;4;11;18;23;32,7;9;23;33;41;43,24,1,1,0,0,0,0,0,41,0.416667,11,7.5,0.136364,0.128788,0.007576,3,4,0,4.3333,8,0.870953,0.044967,0.409091,0.246753,0.862077,0.851678,0,3,5;13;30;31;36;49,3;1;8;3;0;1,5,0,0,4,1,7.833,9.333,1,15,2,1
103000103,2014-12-12,103000102,SEARCH_1117,PRE_2023,4;11;13;23;32;36,7;8;24;29;32;48,37,1,1,0,0,0,0,0,40,0.378788,10,8.0,0.143939,0.136364,0.007576,5,3,0,4.8333,8,0.861967,0.045848,0.422078,0.207792,0.860602,0.840268,0,2,4;10;16;31;35;49,3;1;5;1;8;0,4,0,1,3,1,9.167,8.167,1,46,2,1
103000104,2014-12-16,103000103,SEARCH_1117,PRE_2023,3;4;5;11;23;32,17;28;32;34;35;45,8,1,1,0,0,0,0,0,40,0.371212,10,7.3333,0.174242,0.151515,0.022727,4,4,0,4.3333,8,0.850623,0.047788,0.439394,0.168831,0.866249,0.846739,0,4,3;16;22;26;37;45,3;0;10;2;1;3,3,0,0,4,1,9.833,7.833,1,18,3,3
103000105,2014-12-19,103000104,SEARCH_1117,PRE_2023,2;4;6;11;23;32,1;9;24;32;41;49,40,1,1,0,0,0,0,0,44,0.318182,10,7.1667,0.136364,0.136364,0.0,3,3,1,4.5,8,0.863874,0.045708,0.419913,0.209957,0.871466,0.8565,0,4,4;27;39;40;44;45,1;1;0;11;2;1,4,0,0,5,1,13.167,4.5,1,38,2,3
103000106,2014-12-23,103000105,SEARCH_1117,PRE_2023,1;4;6;7;11;32,3;27;30;31;32;39,35,1,1,0,0,0,0,0,44,0.386364,9,7.3333,0.166667,0.143939,0.022727,5,5,0,4.8333,8,0.865487,0.046195,0.428571,0.21645,0.875668,0.838924,0,5,4;8;23;33;34;48,3;1;0;1;10;3,4,1,1,4,1,12.5,12.167,1,18,2,1
103000107,2014-12-26,103000106,SEARCH_1117,PRE_2023,1;2;4;6;11;32,9;27;32;42;45;49,30,1,1,0,0,0,0,0,37,0.325758,8,7.3333,0.19697,0.166667,0.030303,5,5,0,4.3333,8,0.845376,0.046944,0.435065,0.127706,0.861399,0.835274,0,5,3;8;20;21;34;37,4;3;10;2;1;2,3,1,1,3,0,14.333,2.667,1,31,3,5
103000108,2014-12-30,103000107,SEARCH_1117,PRE_2023,1;4;6;9;11;32,7;30;32;44;48;49,45,1,1,0,0,0,0,0,43,0.280303,7,7.5,0.159091,0.121212,0.037879,5,4,0,4.5,7,0.877457,0.042737,0.419913,0.24026,0.876325,0.85053,0,5,5;27;29;34;38;49,1;2;11;1;0;3,5,0,0,5,1,13.5,3.833,1,37,2,3
104000001,2015-01-02,103000108,SEARCH_1117,PRE_2023,1;4;7;9;11;32,13;22;23;29;31;48,6,0,0,0,0,0,0,0,43,0.30303,11,7.3333,0.204545,0.181818,0.022727,7,6,0,4.3333,7,0.863257,0.046167,0.439394,0.25974,0.871927,0.841101,0,5,7;10;14;37;47;49,4;3;6;0;1;0,7,1,2,3,2,9.5,6.333,1,8,2,3
104000002,2015-01-06,104000001,SEARCH_1117,PRE_2023,4;7;9;11;23;32,11;16;29;30;37;43,13,1,1,0,0,0,0,0,41,0.348485,10,7.8333,0.212121,0.174242,0.037879,5,5,0,4.6667,7,0.857883,0.047797,0.454545,0.25974,0.866792,0.835901,0,4,4;11;30;32;36;47,7;1;2;4;0;1,4,0,1,4,1,9.833,6.833,1,8,2,2
104000003,2015-01-09,104000002,SEARCH_1117,PRE_2023,4;9;11;23;29;32,7;8;18;21;23;24,11,1,1,0,0,0,0,0,40,0.310606,9,7.5,0.174242,0.166667,0.007576,6,5,0,4.6667,7,0.863594,0.044236,0.415584,0.30303,0.869579,0.840587,0,3,5;13;14;18;43;44,2;2;3;0;6;0,5,0,0,2,2,9.0,6.833,1,1,2,3
104000004,2015-01-13,104000003,SEARCH_1117,PRE_2023,4;6;7;9;23;32,2;14;16;22;37;46,49,0,0,0,0,0,0,0,44,0.30303,7,7.5,0.212121,0.159091,0.05303,6,5,0,4.5,8,0.874304,0.044405,0.441558,0.233766,0.879498,0.856401,0,4,9;12;16;24;27;41,2;3;3;3;1;6,9,0,2,3,0,14.667,14.333,1,40,2,5
104000005,2015-01-16,104000004,SEARCH_1117,PRE_2023,4;6;7;11;23;32,2;17;28;32;38;46,49,1,1,0,0,0,0,0,44,0.265152,8,7.0,0.19697,0.174242,0.022727,6,4,0,4.3333,8,0.879582,0.041585,0.404762,0.25974,0.88042,0.846189,0,4,4;7;27;36;37;41,4;2;1;10;2;3,4,1,1,4,0,15.167,7.667,1,38,4,3
104000006,2015-01-20,104000005,SEARCH_1117,PRE_2023,2;3;4;6;23;32,9;24;28;35;45;47,48,0,0,0,0,0,0,0,44,0.257576,6,7.1667,0.212121,0.174242,0.037879,7,5,0,5.0,8,0.87726,0.042456,0.406926,0.266234,0.87982,0.846489,0,4,13;25;32;40;41;47,3;0;2;1;1;2,13,0,0,5,1,15.667,6.833,1,49,2,2
104000007,2015-01-23,104000006,SEARCH_1117,PRE_2023,1;4;6;9;11;23,8;16;20;38;39;42,29,0,0,0,0,0,0,0,41,0.318182,10,7.1667,0.181818,0.174242,0.007576,4,4,0,4.5,8,0.864343,0.044386,0.411255,0.227273,0.871434,0.848077,0,5,12;20;26;42;45;46,0;3;2;0;0;1,12,0,1,4,3,17.167,7.5,1,30,1,0
104000008,2015-01-27,104000007,SEARCH_1117,PRE_2023,3;4;5;6;9;16,4;9;15;21;27;45,6,2,1,1,0,0,0,0,41,0.272727,9,6.5,0.19697,0.181818,0.015152,6,9,0,4.5,8,0.87498,0.041163,0.391775,0.207792,0.886342,0.848543,0,5,2;6;12;26;37;43,6;6;4;0;3;1,2,0,1,3,1,20.0,14.0,1,5,2,4
104000009,2015-01-30,104000008,SEARCH_1117,PRE_2023,4;5;6;9;13;32,3;14;24;35;39;44,28,0,0,0,0,0,0,0,40,0.272727,8,7.1667,0.181818,0.151515,0.030303,5,5,0,4.6667,8,0.868826,0.041922,0.391775,0.201299,0.877397,0.834736,0,4,9;14;16;30;38;47,3;1;3;1;0;6,9,0,1,3,1,12.5,5.5,1,18,2,1
104000010,2015-02-03,104000009,SEARCH_1117,PRE_2023,5;6;9;11;23;32,5;13;15;16;18;30,8,1,1,0,0,0,0,0,41,0.257576,7,7.1667,0.19697,0.166667,0.030303,8,6,0,4.8333,8,0.871242,0.041538,0.398268,0.244589,0.885583,0.842411,0,4,3;7;10;39;43;46,6;4;0;6;1;0,3,1,2,3,2,14.167,8.833,1,19,2,3
104000011,2015-02-06,104000010,SEARCH_1117,PRE_2023,4;5;6;9;11;16,5;11;29;36;42;46,48,2,1,1,0,0,0,0,40,0.30303,9,6.1667,0.166667,0.143939,0.022727,4,6,0,3.6667,7,0.8828,0.039729,0.378788,0.188312,0.887097,0.843432,0,5,1;6;12;22;28;48,4;9;3;4;1;0,1,0,1,3,1,9.5,9.0,0,49,3,3
104000012,2015-02-10,104000011,SEARCH_1117,PRE_2023,6;9;11;16;23;32,14;15;26;29;35;44,9,0,0,0,0,0,0,0,44,0.325758,9,8.0,0.19697,0.159091,0.037879,6,4,0,5.0,8,0.873747,0.043777,0.419913,0.270563,0.87036,0.849791,0,3,21;25;27;28;35;39,2;1;1;2;2;1,21,0,0,6,0,10.667,5.333,1,1,2,2
104000013,2015-02-13,104000012,SEARCH_1117,PRE_2023,4;6;11;16;23;32,1;9;15;25;29;35,38,0,0,0,0,0,0,0,42,0.333333,9,6.6667,0.159091,0.143939,0.015152,4,5,0,4.0,8,0.876338,0.042091,0.396104,0.207792,0.887007,0.862087,0,3,11;12;18;27;29;33,1;1;4;4;5;2,11,0,2,3,0,11.667,8.667,1,48,3,2
104000014,2015-02-17,104000013,SEARCH_1117,PRE_2023,6;9;11;13;29;32,3;11;15;23;40;46,13,1,1,0,0,0,0,0,39,0.416667,11,7.0,0.143939,0.143939,0.0,4,5,1,4.5,8,0.860954,0.044958,0.387446,0.214286,0.868308,0.825112,0,3,6;10;11;29;40;48,0;4;4;6;5;0,6,0,2,3,2,10.167,7.667,1,4,2,3
104000015,2015-02-18,104000014,SEARCH_1117,PRE_2023,6;9;11;15;29;32,3;6;15;16;27;31,14,2,1,1,0,0,0,0,44,0.340909,9,7.1667,0.143939,0.136364,0.007576,5,3,0,4.3333,8,0.885173,0.041191,0.383117,0.244589,0.880077,0.852449,0,3,3;6;11;19;20;34,2;6;5;4;1;3,3,0,1,1,0,10.0,12.0,1,18,3,4
104000016,2015-02-19,104000015,SEARCH_1117,PRE_2023,4;9;11;12;15;16,7;25;27;31;40;49,11,0,0,0,0,0,0,0,41,0.287879,9,6.6667,0.19697,0.19697,0.0,7,7,1,4.1667,7,0.857616,0.044321,0.398268,0.227273,0.871357,0.843658,0,4,23;24;30;41;45;49,1;1;2;0;0;1,23,0,0,6,2,7.167,6.0,1,2,1,0
104000017,2015-02-20,104000016,SEARCH_1117,PRE_2023,11;12;15;16;27;32,5;9;10;28;29;45,41,0,0,0,0,0,0,0,42,0.25,6,7.0,0.166667,0.159091,0.007576,8,4,0,4.3333,7,0.883896,0.03838,0.354978,0.298701,0.879807,0.850573,0,2,7;8;17;19;35;45,2;4;2;0;8;1,7,2,2,2,1,8.167,10.0,1,28,2,2
104000018,2015-02-21,104000017,SEARCH_1117,PRE_2023,4;9;11;15;29;32,2;5;11;17;27;40,20,1,1,0,0,0,0,0,41,0.310606,8,7.5,0.19697,0.181818,0.015152,7,4,0,4.8333,8,0.859136,0.044649,0.404762,0.207792,0.87673,0.840933,0,3,3;11;23;24;28;49,1;3;7;2;2;0,3,0,1,4,1,5.333,5.833,1,46,2,3
104000019,2015-02-22,104000018,SEARCH_1117,PRE_2023,2;4;5;9;11;12,3;6;12;34;37;43,28,1,1,0,0,0,0,0,43,0.333333,8,6.0,0.159091,0.151515,0.007576,4,5,0,4.0,7,0.884229,0.041097,0.378788,0.270563,0.887974,0.862117,0,6,3;9;12;22;23;38,2;4;7;1;2;2,3,0,2,3,0,7.833,15.667,1,21,2,6
104000020,2015-02-23,104000019,SEARCH_1117,PRE_2023,3;4;9;11;13;15,14;20;21;32;38;43,23,0,0,0,0,0,0,0,43,0.310606,8,6.6667,0.174242,0.151515,0.022727,7,4,0,4.3333,8,0.871006,0.042644,0.38961,0.214286,0.871207,0.853307,0,4,10;15;28;29;30;33,1;1;5;7;1;1,10,0,1,4,0,5.5,10.333,1,45,2,2
104000021,2015-02-24,104000020,SEARCH_1117,PRE_2023,3;4;9;11;15;32,3;28;39;41;46;48,9,1,1,0,0,0,0,0,41,0.295455,8,6.8333,0.181818,0.174242,0.007576,9,8,0,4.3333,7,0.875999,0.040985,0.383117,0.253247,0.868005,0.843464,0,4,3;24;38;39;40;49,5;1;0;1;1;2,3,0,0,5,1,4.833,11.5,1,1,2,2
104000022,2015-02-27,104000021,SEARCH_1117,PRE_2023,3;4;9;11;15;28,2;6;27;34;38;43,45,0,0,0,0,0,0,0,40,0.30303,7,6.5,0.174242,0.151515,0.022727,7,4,0,4.1667,8,0.865912,0.042765,0.402597,0.24026,0.877208,0.857947,0,4,7;16;17;22;27;45,2;4;4;0;1;3,7,1,1,3,1,5.333,3.0,1,31,2,3
